nameID,parentNameID,scientificName,scientificNameAuthorship,nameRank,nameUri,isHybrid,genus,specificEpithet,rankIndicator,otherEpithet,subclass,family,acceptance,acceptedNameID,NomenclatureStatusID,NomenclatureStatusName,Symbol
100514,40032783,"Jacobinia latifolia",Lindau,species,http://www.tropicos.org/Name/100514,,Jacobinia,latifolia,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100515,40032783,"Jacobinia laxa",Lindau,species,http://www.tropicos.org/Name/100515,,Jacobinia,laxa,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100516,40032783,"Jacobinia lepida",Moric.,species,http://www.tropicos.org/Name/100516,,Jacobinia,lepida,sp.,,Magnoliidae,Acanthaceae,S,50106582,,"No opinion",
100517,40032783,"Jacobinia leucothamna",Standl.,species,http://www.tropicos.org/Name/100517,,Jacobinia,leucothamna,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100518,40032783,"Jacobinia lutea",Nees,species,http://www.tropicos.org/Name/100518,,Jacobinia,lutea,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100519,40032783,"Jacobinia macrantha","(Benth.) Benth. & Hook. f. ex Hemsl.",species,http://www.tropicos.org/Name/100519,,Jacobinia,macrantha,sp.,,Magnoliidae,Acanthaceae,S,100637,,"No opinion",
100520,40032783,"Jacobinia macrophylla","(Oerst.) Benth. & Hook. f.",species,http://www.tropicos.org/Name/100520,,Jacobinia,macrophylla,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100521,40032783,"Jacobinia mendax",Lindau,species,http://www.tropicos.org/Name/100521,,Jacobinia,mendax,sp.,,Magnoliidae,Acanthaceae,S,103673,,"No opinion",
100522,40032783,"Jacobinia mollis",Greenm.,species,http://www.tropicos.org/Name/100522,,Jacobinia,mollis,sp.,,Magnoliidae,Acanthaceae,S,50183291,,"No opinion",
100523,40032783,"Jacobinia monticola",Hieron.,species,http://www.tropicos.org/Name/100523,,Jacobinia,monticola,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100524,100523,"Jacobinia monticola var. ovalifolia",Hiern,variety,http://www.tropicos.org/Name/100524,,Jacobinia,monticola,var.,ovalifolia,Magnoliidae,Acanthaceae,,,,"No opinion",
100526,40032783,"Jacobinia neesiana",Lindau,species,http://www.tropicos.org/Name/100526,,Jacobinia,neesiana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100525,40032783,"Jacobinia moricandiana",Lindau,species,http://www.tropicos.org/Name/100525,,Jacobinia,moricandiana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100527,40032783,"Jacobinia neglecta","(Oerst.) A. Gray",species,http://www.tropicos.org/Name/100527,,Jacobinia,neglecta,sp.,,Magnoliidae,Acanthaceae,S,102673,,"No opinion",
100528,40032783,"Jacobinia nervata",Lindau,species,http://www.tropicos.org/Name/100528,,Jacobinia,nervata,sp.,,Magnoliidae,Acanthaceae,S,100439699,,"No opinion",
100530,40032783,"Jacobinia paniculata",Oerst.,species,http://www.tropicos.org/Name/100530,,Jacobinia,paniculata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100529,40032783,"Jacobinia novae",granatae,species,http://www.tropicos.org/Name/100529,,Jacobinia,novae,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100531,40032783,"Jacobinia parabolica",Lindau,species,http://www.tropicos.org/Name/100531,,Jacobinia,parabolica,sp.,,Magnoliidae,Acanthaceae,S,101666,,"No opinion",
100532,40032783,"Jacobinia parviflora",Lindau,species,http://www.tropicos.org/Name/100532,,Jacobinia,parviflora,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100535,40032783,"Jacobinia polita","Benth. & Hook. f.",species,http://www.tropicos.org/Name/100535,,Jacobinia,polita,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100533,40032783,"Jacobinia pauciflora","Benth. & Hook. f.",species,http://www.tropicos.org/Name/100533,,Jacobinia,pauciflora,sp.,,Magnoliidae,Acanthaceae,S,50218579,,"No opinion",
100536,40032783,"Jacobinia pubescens","Ruiz ex Nees",species,http://www.tropicos.org/Name/100536,,Jacobinia,pubescens,sp.,,Magnoliidae,Acanthaceae,S,102922,,"No opinion",
100537,40032783,"Jacobinia refulgens",Leonard,species,http://www.tropicos.org/Name/100537,,Jacobinia,refulgens,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100538,40032783,"Jacobinia sellowiana",Hieron.,species,http://www.tropicos.org/Name/100538,,Jacobinia,sellowiana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100540,40032783,"Jacobinia stellata","B.L. Rob. & Greenm.",species,http://www.tropicos.org/Name/100540,,Jacobinia,stellata,sp.,,Magnoliidae,Acanthaceae,S,50227486,,"No opinion",
100541,40032783,"Jacobinia suberecta",André,species,http://www.tropicos.org/Name/100541,,Jacobinia,suberecta,sp.,,Magnoliidae,Acanthaceae,S,100388,,"No opinion",
100539,40032783,"Jacobinia squarrosa",Griseb.,species,http://www.tropicos.org/Name/100539,,Jacobinia,squarrosa,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100542,40032783,"Jacobinia tenuistachys",Rusby,species,http://www.tropicos.org/Name/100542,,Jacobinia,tenuistachys,sp.,,Magnoliidae,Acanthaceae,S,50087086,,"No opinion",
100545,40032783,"Jacobinia varigata",Hemsl.,species,http://www.tropicos.org/Name/100545,,Jacobinia,varigata,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100543,40032783,"Jacobinia tinctoria","(Oerst.) Hemsl.",species,http://www.tropicos.org/Name/100543,,Jacobinia,tinctoria,sp.,,Magnoliidae,Acanthaceae,S,50078844,,"No opinion",
100546,40032783,"Jacobinia velutina",Lindau,species,http://www.tropicos.org/Name/100546,,Jacobinia,velutina,sp.,,Magnoliidae,Acanthaceae,S,50218576,,"No opinion",
100547,40032783,"Jacobinia venezuelica",Lindau,species,http://www.tropicos.org/Name/100547,,Jacobinia,venezuelica,sp.,,Magnoliidae,Acanthaceae,S,103270,,"No opinion",
100548,40032783,"Jacobinia verrucosa",Hemsl.,species,http://www.tropicos.org/Name/100548,,Jacobinia,verrucosa,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100549,40034061,"Juruasia acuminata",Lindau,species,http://www.tropicos.org/Name/100549,,Juruasia,acuminata,sp.,,Magnoliidae,Acanthaceae,S,100439858,,"No opinion",
100550,40034061,"Juruasia rotundata",Lindau,species,http://www.tropicos.org/Name/100550,,Juruasia,rotundata,sp.,,Magnoliidae,Acanthaceae,S,50098483,,"No opinion",
100552,40034127,"Justicia albobracteata",Leonard,species,http://www.tropicos.org/Name/100552,,Justicia,albobracteata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100551,40034127,"Justicia adenostachya",Lindau,species,http://www.tropicos.org/Name/100551,,Justicia,adenostachya,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100553,40034127,"Justicia alboreticulata",Lindau,species,http://www.tropicos.org/Name/100553,,Justicia,alboreticulata,sp.,,Magnoliidae,Acanthaceae,S,50060997,,"No opinion",
100554,40034127,"Justicia alpina",Lindau,species,http://www.tropicos.org/Name/100554,,Justicia,alpina,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100555,40034127,"Justicia alsophila","Standl. & Leonard",species,http://www.tropicos.org/Name/100555,,Justicia,alsophila,sp.,,Magnoliidae,Acanthaceae,S,100646,,"No opinion",
100556,40034127,"Justicia amazonica",Lindau,species,http://www.tropicos.org/Name/100556,,Justicia,amazonica,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100557,40034127,"Justicia anagallis","(Nees) Lindau",species,http://www.tropicos.org/Name/100557,,Justicia,anagallis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100558,40034127,"Justicia androsaemifolia","Sieber ex Nees",species,http://www.tropicos.org/Name/100558,,Justicia,androsaemifolia,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100559,40034127,"Justicia asymetrica",Lindau,species,http://www.tropicos.org/Name/100559,,Justicia,asymetrica,sp.,,Magnoliidae,Acanthaceae,S,101552,1,Legitimate,!
100560,40034127,"Justicia axillaris","(Nees) Lindau",species,http://www.tropicos.org/Name/100560,,Justicia,axillaris,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100561,40034127,"Justicia beyrichii",Lindau,species,http://www.tropicos.org/Name/100561,,Justicia,beyrichii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100562,40034127,"Justicia boliviana",Rusby,species,http://www.tropicos.org/Name/100562,,Justicia,boliviana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100564,40034127,"Justicia campechiana","Standl. ex Lundell",species,http://www.tropicos.org/Name/100564,,Justicia,campechiana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100563,40034127,"Justicia burchellii",Hiern,species,http://www.tropicos.org/Name/100563,,Justicia,burchellii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100565,40034127,"Justicia campestris","(Nees) Lindau",species,http://www.tropicos.org/Name/100565,,Justicia,campestris,sp.,,Magnoliidae,Acanthaceae,S,100560,,"No opinion",
100566,40034127,"Justicia candelariae","(Oerst.) Leonard",species,http://www.tropicos.org/Name/100566,,Justicia,candelariae,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100567,40034127,"Justicia canescens",Lam.,species,http://www.tropicos.org/Name/100567,,Justicia,canescens,sp.,,Magnoliidae,Acanthaceae,S,101471,,"No opinion",
100568,40034127,"Justicia caracasana",Jacq.,species,http://www.tropicos.org/Name/100568,,Justicia,caracasana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100569,40034127,"Justicia caripensis",Kunth,species,http://www.tropicos.org/Name/100569,,Justicia,caripensis,sp.,,Magnoliidae,Acanthaceae,S,101550,,"No opinion",
100570,40034127,"Justicia cataractae",Leonard,species,http://www.tropicos.org/Name/100570,,Justicia,cataractae,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100571,40034127,"Justicia catharinensis",Lindau,species,http://www.tropicos.org/Name/100571,,Justicia,catharinensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100572,40034127,"Justicia cayennensis","(Nees) Lindau",species,http://www.tropicos.org/Name/100572,,Justicia,cayennensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100573,40034127,"Justicia chapadensis","S. Moore",species,http://www.tropicos.org/Name/100573,,Justicia,chapadensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100574,40034127,"Justicia chaponensis",Leonard,species,http://www.tropicos.org/Name/100574,,Justicia,chaponensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100576,40034127,"Justicia chrysotrichoma","(Nees) Benth. ex Nees",species,http://www.tropicos.org/Name/100576,,Justicia,chrysotrichoma,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100575,40034127,"Justicia chiapensis",Brandegee,species,http://www.tropicos.org/Name/100575,,Justicia,chiapensis,sp.,,Magnoliidae,Acanthaceae,S,100566,,"No opinion",
100577,40034127,"Justicia clinopodia","A. Gray ex Greenm.",species,http://www.tropicos.org/Name/100577,,Justicia,clinopodia,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100578,40034127,"Justicia cobensis",Lundell,species,http://www.tropicos.org/Name/100578,,Justicia,cobensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100579,40034127,"Justicia concavibracteata",Lindau,species,http://www.tropicos.org/Name/100579,,Justicia,concavibracteata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100580,40034127,"Justicia congrua","(Nees) Lindau",species,http://www.tropicos.org/Name/100580,,Justicia,congrua,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100583,40034127,"Justicia cuzcoensis",Lindau,species,http://www.tropicos.org/Name/100583,,Justicia,cuzcoensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100581,40034127,"Justicia costaricana",Leonard,species,http://www.tropicos.org/Name/100581,,Justicia,costaricana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100584,40034127,"Justicia cyanantha",Lindau,species,http://www.tropicos.org/Name/100584,,Justicia,cyanantha,sp.,,Magnoliidae,Acanthaceae,S,100562,,"No opinion",
100585,40034127,"Justicia daidalea",Leonard,species,http://www.tropicos.org/Name/100585,,Justicia,daidalea,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100586,40034127,"Justicia dasyclados","(Nees) Lindau",species,http://www.tropicos.org/Name/100586,,Justicia,dasyclados,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100587,40034127,"Justicia diamantina",Lindau,species,http://www.tropicos.org/Name/100587,,Justicia,diamantina,sp.,,Magnoliidae,Acanthaceae,S,103561,,"No opinion",
100589,40034127,"Justicia divergens",Nees,species,http://www.tropicos.org/Name/100589,,Justicia,divergens,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100588,40034127,"Justicia distorta",Lindau,species,http://www.tropicos.org/Name/100588,,Justicia,distorta,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100590,40034127,"Justicia dubiosa",Lindau,species,http://www.tropicos.org/Name/100590,,Justicia,dubiosa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100591,40034127,"Justicia dumosa",Alain,species,http://www.tropicos.org/Name/100591,,Justicia,dumosa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100592,40034127,"Justicia eburnea","D.N. Gibson",species,http://www.tropicos.org/Name/100592,,Justicia,eburnea,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100593,40034127,"Justicia echegarayi",Hieron.,species,http://www.tropicos.org/Name/100593,,Justicia,echegarayi,sp.,,Magnoliidae,Acanthaceae,S,103565,,"No opinion",
100596,40034127,"Justicia exilis",,species,http://www.tropicos.org/Name/100596,,Justicia,exilis,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100597,40034127,"Justicia filibracteolata",Lindau,species,http://www.tropicos.org/Name/100597,,Justicia,filibracteolata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100594,40034127,"Justicia elegans",Pohl,species,http://www.tropicos.org/Name/100594,,Justicia,elegans,sp.,,Magnoliidae,Acanthaceae,S,102428,,"No opinion",
100598,40034127,"Justicia fittonioides",Lindau,species,http://www.tropicos.org/Name/100598,,Justicia,fittonioides,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100599,40034127,"Justicia flavidiflora",Lindau,species,http://www.tropicos.org/Name/100599,,Justicia,flavidiflora,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100600,40034127,"Justicia galapagana",Lindau,species,http://www.tropicos.org/Name/100600,,Justicia,galapagana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100601,40034127,"Justicia galeotti",Lindau,species,http://www.tropicos.org/Name/100601,,Justicia,galeotti,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100602,40034127,"Justicia glandulosa",Lindau,species,http://www.tropicos.org/Name/100602,,Justicia,glandulosa,sp.,,Magnoliidae,Acanthaceae,S,100288358,,"No opinion",
100603,40034127,"Justicia glaziovii",Lindau,species,http://www.tropicos.org/Name/100603,,Justicia,glaziovii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100604,40034127,"Justicia glischrantha",Lindau,species,http://www.tropicos.org/Name/100604,,Justicia,glischrantha,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100605,40034127,"Justicia gracilis",Lindau,species,http://www.tropicos.org/Name/100605,,Justicia,gracilis,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100606,40034127,"Justicia grandifolia","D.N. Gibson",species,http://www.tropicos.org/Name/100606,,Justicia,grandifolia,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100607,40034127,"Justicia henricksonii","T.F. Daniel",species,http://www.tropicos.org/Name/100607,,Justicia,henricksonii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100608,40034127,"Justicia herpetacanthoides",Leonard,species,http://www.tropicos.org/Name/100608,,Justicia,herpetacanthoides,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100610,40034127,"Justicia hookeriana","Lindau ex Kuntze",species,http://www.tropicos.org/Name/100610,,Justicia,hookeriana,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100609,40034127,"Justicia heterophylla","(Nees ex Mart.) Lindau",species,http://www.tropicos.org/Name/100609,,Justicia,heterophylla,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100611,40034127,"Justicia hylobia",Leonard,species,http://www.tropicos.org/Name/100611,,Justicia,hylobia,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100612,40034127,"Justicia hylophila",Lindau,species,http://www.tropicos.org/Name/100612,,Justicia,hylophila,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100613,40034127,"Justicia hyssopus","(Nees) Lindau",species,http://www.tropicos.org/Name/100613,,Justicia,hyssopus,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100616,40034127,"Justicia laeta","(Nees) Lindau",species,http://www.tropicos.org/Name/100616,,Justicia,laeta,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100615,40034127,"Justicia kuntzei",Lindau,species,http://www.tropicos.org/Name/100615,,Justicia,kuntzei,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100617,40034127,"Justicia laevilinguis","(Nees) Lindau",species,http://www.tropicos.org/Name/100617,,Justicia,laevilinguis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100618,40034127,"Justicia lamprophylla",Leonard,species,http://www.tropicos.org/Name/100618,,Justicia,lamprophylla,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100620,40034127,"Justicia lancifolia",Lindau,species,http://www.tropicos.org/Name/100620,,Justicia,lancifolia,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100621,40034127,"Justicia latifolia",Vahl,species,http://www.tropicos.org/Name/100621,,Justicia,latifolia,sp.,,Magnoliidae,Acanthaceae,S,50324723,,"No opinion",
100622,40034127,"Justicia lavandulifolia","Pohl ex Nees",species,http://www.tropicos.org/Name/100622,,Justicia,lavandulifolia,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100623,40034127,"Justicia leptophylla",Leonard,species,http://www.tropicos.org/Name/100623,,Justicia,leptophylla,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100624,40034127,"Justicia leucophloea","(Nees) V.A.W. Graham",species,http://www.tropicos.org/Name/100624,,Justicia,leucophloea,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100625,40034127,"Justicia lindeniana",Lindau,species,http://www.tropicos.org/Name/100625,,Justicia,lindeniana,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100626,40034127,"Justicia lineolata","Ruiz & Pav.",species,http://www.tropicos.org/Name/100626,,Justicia,lineolata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100627,40034127,"Justicia lithospermifolia",Jacq.,species,http://www.tropicos.org/Name/100627,,Justicia,lithospermifolia,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100628,40034127,"Justicia longiflora",Vis.,species,http://www.tropicos.org/Name/100628,,Justicia,longiflora,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100629,100628,"Justicia longiflora var. misera",Lindau,variety,http://www.tropicos.org/Name/100629,,Justicia,longiflora,var.,misera,Magnoliidae,Acanthaceae,,,,"No opinion",
100630,40034127,"Justicia lophura",Lindau,species,http://www.tropicos.org/Name/100630,,Justicia,lophura,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100631,40034127,"Justicia loretensis",Lindau,species,http://www.tropicos.org/Name/100631,,Justicia,loretensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100632,40034127,"Justicia lorentziana",Lindau,species,http://www.tropicos.org/Name/100632,,Justicia,lorentziana,sp.,,Magnoliidae,Acanthaceae,S,103561,,"No opinion",
100633,40034127,"Justicia lucens",Hiern,species,http://www.tropicos.org/Name/100633,,Justicia,lucens,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100634,40034127,"Justicia lundellii",Leonard,species,http://www.tropicos.org/Name/100634,,Justicia,lundellii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100635,40034127,"Justicia lutea","Ruiz & Pav. ex Schult.",species,http://www.tropicos.org/Name/100635,,Justicia,lutea,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100637,40034127,"Justicia macrantha",Benth.,species,http://www.tropicos.org/Name/100637,,Justicia,macrantha,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100638,100637,"Justicia macrantha var. piliformis","D.N. Gibson",variety,http://www.tropicos.org/Name/100638,,Justicia,macrantha,var.,piliformis,Magnoliidae,Acanthaceae,S,100355550,,"No opinion",
100639,40034127,"Justicia macrophylla",Lindau,species,http://www.tropicos.org/Name/100639,,Justicia,macrophylla,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100640,40034127,"Justicia martiniana","(Nees) Lindau",species,http://www.tropicos.org/Name/100640,,Justicia,martiniana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100641,40034127,"Justicia maximiliani",Lindau,species,http://www.tropicos.org/Name/100641,,Justicia,maximiliani,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100642,40034127,"Justicia metallica",Lindau,species,http://www.tropicos.org/Name/100642,,Justicia,metallica,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100643,40034127,"Justicia mexicana",Rose,species,http://www.tropicos.org/Name/100643,,Justicia,mexicana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100644,40034127,"Justicia meyeniana",Lindau,species,http://www.tropicos.org/Name/100644,,Justicia,meyeniana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100645,40034127,"Justicia moritziana",Lindau,species,http://www.tropicos.org/Name/100645,,Justicia,moritziana,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100646,40034127,"Justicia multicaulis","Donn. Sm.",species,http://www.tropicos.org/Name/100646,,Justicia,multicaulis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100647,40034127,"Justicia myriantha",Standl.,species,http://www.tropicos.org/Name/100647,,Justicia,myriantha,sp.,,Magnoliidae,Acanthaceae,S,50000399,,"No opinion",
100648,40034127,"Justicia nana",Lindau,species,http://www.tropicos.org/Name/100648,,Justicia,nana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100649,40034127,"Justicia nematocalyx",Lindau,species,http://www.tropicos.org/Name/100649,,Justicia,nematocalyx,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100650,40034127,"Justicia oblonga","(Nees) Lindau",species,http://www.tropicos.org/Name/100650,,Justicia,oblonga,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100651,40034127,"Justicia obtusifolia","(Nees) Lindau",species,http://www.tropicos.org/Name/100651,,Justicia,obtusifolia,sp.,,Magnoliidae,Acanthaceae,S,100617,,"No opinion",
100652,40034127,"Justicia oreadum","S. Moore",species,http://www.tropicos.org/Name/100652,,Justicia,oreadum,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100653,40034127,"Justicia orosiensis",Durkee,species,http://www.tropicos.org/Name/100653,,Justicia,orosiensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100654,40034127,"Justicia ovatifolia",Rose,species,http://www.tropicos.org/Name/100654,,Justicia,ovatifolia,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100655,40034127,"Justicia pacifica","(Oerst.) Hemsl.",species,http://www.tropicos.org/Name/100655,,Justicia,pacifica,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100656,40034127,"Justicia paludosa","(S. Moore) V.A.W. Graham",species,http://www.tropicos.org/Name/100656,,Justicia,paludosa,sp.,,Magnoliidae,Acanthaceae,S,100617,,"No opinion",
100657,40034127,"Justicia papilionacea",,species,http://www.tropicos.org/Name/100657,,Justicia,papilionacea,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100658,40034127,"Justicia papilionacea","Sessé & Moc.",species,http://www.tropicos.org/Name/100658,,Justicia,papilionacea,sp.,,Magnoliidae,Acanthaceae,S,101584,1,Legitimate,!
100659,40034127,"Justicia pauciflora","(Nees) Griseb.",species,http://www.tropicos.org/Name/100659,,Justicia,pauciflora,sp.,,Magnoliidae,Acanthaceae,S,50218579,,"No opinion",
100660,40034127,"Justicia pectoralis",Jacq.,species,http://www.tropicos.org/Name/100660,,Justicia,pectoralis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100614,40034127,"Justicia iochila",Mildbr.,species,http://www.tropicos.org/Name/100614,,Justicia,iochila,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100661,40034127,"Justicia pedicellata","D.N. Gibson",species,http://www.tropicos.org/Name/100661,,Justicia,pedicellata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100662,40034127,"Justicia periplocifolia",Nees,species,http://www.tropicos.org/Name/100662,,Justicia,periplocifolia,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100663,40034127,"Justicia peruviana",Lam.,species,http://www.tropicos.org/Name/100663,,Justicia,peruviana,sp.,,Magnoliidae,Acanthaceae,S,100377,,"No opinion",
100664,40034127,"Justicia physogaster",Lindau,species,http://www.tropicos.org/Name/100664,,Justicia,physogaster,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100666,40034127,"Justicia pilosa","(Ruiz ex Nees) Lindau",species,http://www.tropicos.org/Name/100666,,Justicia,pilosa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100667,40034127,"Justicia poeppigiana","(Nees) Lindau",species,http://www.tropicos.org/Name/100667,,Justicia,poeppigiana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100665,40034127,"Justicia pilifera","D.N. Gibson",species,http://www.tropicos.org/Name/100665,,Justicia,pilifera,sp.,,Magnoliidae,Acanthaceae,S,102659,,"No opinion",
100668,40034127,"Justicia polygaloides","(S. Moore) Lindau",species,http://www.tropicos.org/Name/100668,,Justicia,polygaloides,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100669,40034127,"Justicia polygonoides",Kunth,species,http://www.tropicos.org/Name/100669,,Justicia,polygonoides,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100670,40034127,"Justicia polystachia",Vahl,species,http://www.tropicos.org/Name/100670,,Justicia,polystachia,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100671,40034127,"Justicia potamogeton",Lindau,species,http://www.tropicos.org/Name/100671,,Justicia,potamogeton,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100672,40034127,"Justicia pseudoamazonica",Lindau,species,http://www.tropicos.org/Name/100672,,Justicia,pseudoamazonica,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100673,40034127,"Justicia pseudopolystachya",Cufod.,species,http://www.tropicos.org/Name/100673,,Justicia,pseudopolystachya,sp.,,Magnoliidae,Acanthaceae,S,101548,,"No opinion",
100675,40034127,"Justicia pulchella","Sessé & Moc.",species,http://www.tropicos.org/Name/100675,,Justicia,pulchella,sp.,,Magnoliidae,Acanthaceae,S,50039518,1,Legitimate,!
100676,40034127,"Justicia pycnophylla",Lindau,species,http://www.tropicos.org/Name/100676,,Justicia,pycnophylla,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
